master_id,master_fileID,slave_id,slave_fileID,delta_days,track,perp_baseline,temp_baseline
S1A_IW_SLC__1SDV_20230926T214948_20230926T215015_050504_06153B_DFCA,S1A_IW_SLC__1SDV_20230926T214948_20230926T215015_050504_06153B_DFCA-SLC,S1A_IW_SLC__1SDV_20231008T214948_20231008T215015_050679_061B3C_84E6,S1A_IW_SLC__1SDV_20231008T214948_20231008T215015_050679_061B3C_84E6-SLC,12,32,108.06733280512849,12
S1A_IW_SLC__1SDV_20230926T215013_20230926T215040_050504_06153B_AE80,S1A_IW_SLC__1SDV_20230926T215013_20230926T215040_050504_06153B_AE80-SLC,S1A_IW_SLC__1SDV_20231008T215013_20231008T215040_050679_061B3C_6BEE,S1A_IW_SLC__1SDV_20231008T215013_20231008T215040_050679_061B3C_6BEE-SLC,12,32,124.2624740992347,12
S1A_IW_SLC__1SDV_20230926T215038_20230926T215105_050504_06153B_06E4,S1A_IW_SLC__1SDV_20230926T215038_20230926T215105_050504_06153B_06E4-SLC,S1A_IW_SLC__1SDV_20231008T215038_20231008T215105_050679_061B3C_D012,S1A_IW_SLC__1SDV_20231008T215038_20231008T215105_050679_061B3C_D012-SLC,12,32,104.15131799841807,12
S1A_IW_SLC__1SDV_20230926T215102_20230926T215130_050504_06153B_FBC3,S1A_IW_SLC__1SDV_20230926T215102_20230926T215130_050504_06153B_FBC3-SLC,S1A_IW_SLC__1SDV_20231008T215102_20231008T215130_050679_061B3C_5127,S1A_IW_SLC__1SDV_20231008T215102_20231008T215130_050679_061B3C_5127-SLC,12,32,120.71235074871103,12
S1A_IW_SLC__1SDV_20230926T215128_20230926T215155_050504_06153B_D0C0,S1A_IW_SLC__1SDV_20230926T215128_20230926T215155_050504_06153B_D0C0-SLC,S1A_IW_SLC__1SDV_20231008T215128_20231008T215155_050679_061B3C_5973,S1A_IW_SLC__1SDV_20231008T215128_20231008T215155_050679_061B3C_5973-SLC,12,32,100.09490442015054,12
S1A_IW_SLC__1SDV_20230926T215153_20230926T215220_050504_06153B_8B04,S1A_IW_SLC__1SDV_20230926T215153_20230926T215220_050504_06153B_8B04-SLC,S1A_IW_SLC__1SDV_20231008T215153_20231008T215220_050679_061B3C_F49D,S1A_IW_SLC__1SDV_20231008T215153_20231008T215220_050679_061B3C_F49D-SLC,12,32,117.05933606556782,12
S1A_IW_SLC__1SDV_20230926T215218_20230926T215245_050504_06153B_9F30,S1A_IW_SLC__1SDV_20230926T215218_20230926T215245_050504_06153B_9F30-SLC,S1A_IW_SLC__1SDV_20231008T215218_20231008T215245_050679_061B3C_F6FA,S1A_IW_SLC__1SDV_20231008T215218_20231008T215245_050679_061B3C_F6FA-SLC,12,32,95.92799609825116,12
S1A_IW_SLC__1SDV_20230926T215243_20230926T215310_050504_06153B_6104,S1A_IW_SLC__1SDV_20230926T215243_20230926T215310_050504_06153B_6104-SLC,S1A_IW_SLC__1SDV_20231008T215243_20231008T215310_050679_061B3C_1463,S1A_IW_SLC__1SDV_20231008T215243_20231008T215310_050679_061B3C_1463-SLC,12,32,113.33486765005858,12
S1A_IW_SLC__1SDV_20231008T214923_20231008T214950_050679_061B3C_0A2B,S1A_IW_SLC__1SDV_20231008T214923_20231008T214950_050679_061B3C_0A2B-SLC,S1A_IW_SLC__1SDV_20231020T214923_20231020T214950_050854_062130_F70D,S1A_IW_SLC__1SDV_20231020T214923_20231020T214950_050854_062130_F70D-SLC,12,32,151.32835829722066,12
S1A_IW_SLC__1SDV_20231008T214948_20231008T215015_050679_061B3C_84E6,S1A_IW_SLC__1SDV_20231008T214948_20231008T215015_050679_061B3C_84E6-SLC,S1A_IW_SLC__1SDV_20231020T214948_20231020T215015_050854_062130_039E,S1A_IW_SLC__1SDV_20231020T214948_20231020T215015_050854_062130_039E-SLC,12,32,152.13935766684955,12
S1A_IW_SLC__1SDV_20231008T215013_20231008T215040_050679_061B3C_6BEE,S1A_IW_SLC__1SDV_20231008T215013_20231008T215040_050679_061B3C_6BEE-SLC,S1A_IW_SLC__1SDV_20231020T215013_20231020T215040_050854_062130_B988,S1A_IW_SLC__1SDV_20231020T215013_20231020T215040_050854_062130_B988-SLC,12,32,151.51419083440098,12
S1A_IW_SLC__1SDV_20231008T215038_20231008T215105_050679_061B3C_D012,S1A_IW_SLC__1SDV_20231008T215038_20231008T215105_050679_061B3C_D012-SLC,S1A_IW_SLC__1SDV_20231020T215038_20231020T215105_050854_062130_2C2C,S1A_IW_SLC__1SDV_20231020T215038_20231020T215105_050854_062130_2C2C-SLC,12,32,151.7753693278414,12
S1A_IW_SLC__1SDV_20231008T215102_20231008T215130_050679_061B3C_5127,S1A_IW_SLC__1SDV_20231008T215102_20231008T215130_050679_061B3C_5127-SLC,S1A_IW_SLC__1SDV_20231020T215103_20231020T215131_050854_062130_099E,S1A_IW_SLC__1SDV_20231020T215103_20231020T215131_050854_062130_099E-SLC,12,32,151.30540861296794,12
S1A_IW_SLC__1SDV_20231008T215128_20231008T215155_050679_061B3C_5973,S1A_IW_SLC__1SDV_20231008T215128_20231008T215155_050679_061B3C_5973-SLC,S1A_IW_SLC__1SDV_20231020T215128_20231020T215155_050854_062130_A773,S1A_IW_SLC__1SDV_20231020T215128_20231020T215155_050854_062130_A773-SLC,12,32,151.01083110989566,12
S1A_IW_SLC__1SDV_20231008T215153_20231008T215220_050679_061B3C_F49D,S1A_IW_SLC__1SDV_20231008T215153_20231008T215220_050679_061B3C_F49D-SLC,S1A_IW_SLC__1SDV_20231020T215153_20231020T215220_050854_062130_0CBE,S1A_IW_SLC__1SDV_20231020T215153_20231020T215220_050854_062130_0CBE-SLC,12,32,150.70423387965488,12
S1A_IW_SLC__1SDV_20231008T215218_20231008T215245_050679_061B3C_F6FA,S1A_IW_SLC__1SDV_20231008T215218_20231008T215245_050679_061B3C_F6FA-SLC,S1A_IW_SLC__1SDV_20231020T215218_20231020T215245_050854_062130_3F31,S1A_IW_SLC__1SDV_20231020T215218_20231020T215245_050854_062130_3F31-SLC,12,32,149.84608953953565,12
S1A_IW_SLC__1SDV_20231008T215243_20231008T215310_050679_061B3C_1463,S1A_IW_SLC__1SDV_20231008T215243_20231008T215310_050679_061B3C_1463-SLC,S1A_IW_SLC__1SDV_20231020T215243_20231020T215310_050854_062130_420C,S1A_IW_SLC__1SDV_20231020T215243_20231020T215310_050854_062130_420C-SLC,12,32,149.71422530071987,12
S1A_IW_SLC__1SDV_20231125T214922_20231125T214949_051379_063342_DDF1,S1A_IW_SLC__1SDV_20231125T214922_20231125T214949_051379_063342_DDF1-SLC,S1A_IW_SLC__1SDV_20231207T214922_20231207T214949_051554_063945_5598,S1A_IW_SLC__1SDV_20231207T214922_20231207T214949_051554_063945_5598-SLC,12,32,145.50479959266283,12
S1A_IW_SLC__1SDV_20231125T214947_20231125T215014_051379_063342_9EC5,S1A_IW_SLC__1SDV_20231125T214947_20231125T215014_051379_063342_9EC5-SLC,S1A_IW_SLC__1SDV_20231207T214947_20231207T215014_051554_063945_D2C5,S1A_IW_SLC__1SDV_20231207T214947_20231207T215014_051554_063945_D2C5-SLC,12,32,148.52332061856592,12
S1A_IW_SLC__1SDV_20231125T215012_20231125T215039_051379_063342_ACA3,S1A_IW_SLC__1SDV_20231125T215012_20231125T215039_051379_063342_ACA3-SLC,S1A_IW_SLC__1SDV_20231207T215012_20231207T215038_051554_063945_A7FE,S1A_IW_SLC__1SDV_20231207T215012_20231207T215038_051554_063945_A7FE-SLC,12,32,150.4165392851748,12
S1A_IW_SLC__1SDV_20231125T215036_20231125T215103_051379_063342_EE5A,S1A_IW_SLC__1SDV_20231125T215036_20231125T215103_051379_063342_EE5A-SLC,S1A_IW_SLC__1SDV_20231207T215036_20231207T215103_051554_063945_1147,S1A_IW_SLC__1SDV_20231207T215036_20231207T215103_051554_063945_1147-SLC,12,32,153.1715113378402,12
S1A_IW_SLC__1SDV_20231125T215101_20231125T215129_051379_063342_F35C,S1A_IW_SLC__1SDV_20231125T215101_20231125T215129_051379_063342_F35C-SLC,S1A_IW_SLC__1SDV_20231207T215101_20231207T215129_051554_063945_E5EA,S1A_IW_SLC__1SDV_20231207T215101_20231207T215129_051554_063945_E5EA-SLC,12,32,154.9069970791098,12
S1A_IW_SLC__1SDV_20231125T215127_20231125T215154_051379_063342_3020,S1A_IW_SLC__1SDV_20231125T215127_20231125T215154_051379_063342_3020-SLC,S1A_IW_SLC__1SDV_20231207T215127_20231207T215154_051554_063945_016C,S1A_IW_SLC__1SDV_20231207T215127_20231207T215154_051554_063945_016C-SLC,12,32,157.39673652109775,12
S1A_IW_SLC__1SDV_20231125T215152_20231125T215219_051379_063342_A40C,S1A_IW_SLC__1SDV_20231125T215152_20231125T215219_051379_063342_A40C-SLC,S1A_IW_SLC__1SDV_20231207T215152_20231207T215219_051554_063945_A0E1,S1A_IW_SLC__1SDV_20231207T215152_20231207T215219_051554_063945_A0E1-SLC,12,32,158.96357526252947,12
S1A_IW_SLC__1SDV_20231125T215217_20231125T215244_051379_063342_03BF,S1A_IW_SLC__1SDV_20231125T215217_20231125T215244_051379_063342_03BF-SLC,S1A_IW_SLC__1SDV_20231207T215217_20231207T215244_051554_063945_2DE9,S1A_IW_SLC__1SDV_20231207T215217_20231207T215244_051554_063945_2DE9-SLC,12,32,161.18653983668074,12
S1A_IW_SLC__1SDV_20231125T215241_20231125T215309_051379_063342_A881,S1A_IW_SLC__1SDV_20231125T215241_20231125T215309_051379_063342_A881-SLC,S1A_IW_SLC__1SDV_20231207T215241_20231207T215308_051554_063945_D6EA,S1A_IW_SLC__1SDV_20231207T215241_20231207T215308_051554_063945_D6EA-SLC,12,32,162.57495678491787,12
S1A_IW_SLC__1SDV_20231219T214921_20231219T214948_051729_063F67_F175,S1A_IW_SLC__1SDV_20231219T214921_20231219T214948_051729_063F67_F175-SLC,S1A_IW_SLC__1SDV_20240112T214920_20240112T214947_052079_064B5E_3A25,S1A_IW_SLC__1SDV_20240112T214920_20240112T214947_052079_064B5E_3A25-SLC,23,32,171.58495452488518,23
S1A_IW_SLC__1SDV_20240112T215009_20240112T215036_052079_064B5E_0632,S1A_IW_SLC__1SDV_20240112T215009_20240112T215036_052079_064B5E_0632-SLC,S1A_IW_SLC__1SDV_20240124T215009_20240124T215036_052254_06513F_412E,S1A_IW_SLC__1SDV_20240124T215009_20240124T215036_052254_06513F_412E-SLC,12,32,19.717396743276634,12
S1A_IW_SLC__1SDV_20240112T215034_20240112T215101_052079_064B5E_6BCC,S1A_IW_SLC__1SDV_20240112T215034_20240112T215101_052079_064B5E_6BCC-SLC,S1A_IW_SLC__1SDV_20240124T215034_20240124T215101_052254_06513F_D7B7,S1A_IW_SLC__1SDV_20240124T215034_20240124T215101_052254_06513F_D7B7-SLC,12,32,34.959770615039716,12
S1A_IW_SLC__1SDV_20240112T215059_20240112T215127_052079_064B5E_B22F,S1A_IW_SLC__1SDV_20240112T215059_20240112T215127_052079_064B5E_B22F-SLC,S1A_IW_SLC__1SDV_20240124T215059_20240124T215127_052254_06513F_F25B,S1A_IW_SLC__1SDV_20240124T215059_20240124T215127_052254_06513F_F25B-SLC,12,32,20.63777616728897,12
S1A_IW_SLC__1SDV_20240112T215214_20240112T215242_052079_064B5E_420B,S1A_IW_SLC__1SDV_20240112T215214_20240112T215242_052079_064B5E_420B-SLC,S1A_IW_SLC__1SDV_20240124T215214_20240124T215241_052254_06513F_0731,S1A_IW_SLC__1SDV_20240124T215214_20240124T215241_052254_06513F_0731-SLC,12,32,38.81944533537196,12
S1A_IW_SLC__1SDV_20240112T215239_20240112T215306_052079_064B5E_2D2E,S1A_IW_SLC__1SDV_20240112T215239_20240112T215306_052079_064B5E_2D2E-SLC,S1A_IW_SLC__1SDV_20240124T215239_20240124T215306_052254_06513F_BF05,S1A_IW_SLC__1SDV_20240124T215239_20240124T215306_052254_06513F_BF05-SLC,12,32,22.841147534475404,12
S1A_IW_SLC__1SDV_20240124T214919_20240124T214946_052254_06513F_81DD,S1A_IW_SLC__1SDV_20240124T214919_20240124T214946_052254_06513F_81DD-SLC,S1A_IW_SLC__1SDV_20240205T214919_20240205T214946_052429_06572F_140B,S1A_IW_SLC__1SDV_20240205T214919_20240205T214946_052429_06572F_140B-SLC,12,32,112.87744833337902,12
S1A_IW_SLC__1SDV_20240124T214944_20240124T215011_052254_06513F_7F82,S1A_IW_SLC__1SDV_20240124T214944_20240124T215011_052254_06513F_7F82-SLC,S1A_IW_SLC__1SDV_20240205T214944_20240205T215011_052429_06572F_FD9D,S1A_IW_SLC__1SDV_20240205T214944_20240205T215011_052429_06572F_FD9D-SLC,12,32,77.35613619765103,12
S1A_IW_SLC__1SDV_20240124T215009_20240124T215036_052254_06513F_412E,S1A_IW_SLC__1SDV_20240124T215009_20240124T215036_052254_06513F_412E-SLC,S1A_IW_SLC__1SDV_20240205T215009_20240205T215036_052429_06572F_650E,S1A_IW_SLC__1SDV_20240205T215009_20240205T215036_052429_06572F_650E-SLC,12,32,112.24844753926004,12
S1A_IW_SLC__1SDV_20240124T215034_20240124T215101_052254_06513F_D7B7,S1A_IW_SLC__1SDV_20240124T215034_20240124T215101_052254_06513F_D7B7-SLC,S1A_IW_SLC__1SDV_20240205T215034_20240205T215101_052429_06572F_A212,S1A_IW_SLC__1SDV_20240205T215034_20240205T215101_052429_06572F_A212-SLC,12,32,75.0570097711885,12
S1A_IW_SLC__1SDV_20240124T215124_20240124T215152_052254_06513F_AD0B,S1A_IW_SLC__1SDV_20240124T215124_20240124T215152_052254_06513F_AD0B-SLC,S1A_IW_SLC__1SDV_20240205T215124_20240205T215151_052429_06572F_8E8B,S1A_IW_SLC__1SDV_20240205T215124_20240205T215151_052429_06572F_8E8B-SLC,12,32,72.60671342517081,12
S1A_IW_SLC__1SDV_20240124T215149_20240124T215216_052254_06513F_8C8C,S1A_IW_SLC__1SDV_20240124T215149_20240124T215216_052254_06513F_8C8C-SLC,S1A_IW_SLC__1SDV_20240205T215149_20240205T215216_052429_06572F_7FFC,S1A_IW_SLC__1SDV_20240205T215149_20240205T215216_052429_06572F_7FFC-SLC,12,32,110.70604295882414,12
S1A_IW_SLC__1SDV_20240124T215214_20240124T215241_052254_06513F_0731,S1A_IW_SLC__1SDV_20240124T215214_20240124T215241_052254_06513F_0731-SLC,S1A_IW_SLC__1SDV_20240205T215214_20240205T215241_052429_06572F_7709,S1A_IW_SLC__1SDV_20240205T215214_20240205T215241_052429_06572F_7709-SLC,12,32,70.01685100818624,12
S1A_IW_SLC__1SDV_20240124T215239_20240124T215306_052254_06513F_BF05,S1A_IW_SLC__1SDV_20240124T215239_20240124T215306_052254_06513F_BF05-SLC,S1A_IW_SLC__1SDV_20240205T215239_20240205T215306_052429_06572F_7C9E,S1A_IW_SLC__1SDV_20240205T215239_20240205T215306_052429_06572F_7C9E-SLC,12,32,109.81829747498456,12
S1A_IW_SLC__1SDV_20240205T214919_20240205T214946_052429_06572F_140B,S1A_IW_SLC__1SDV_20240205T214919_20240205T214946_052429_06572F_140B-SLC,S1A_IW_SLC__1SDV_20240217T214919_20240217T214946_052604_065D14_E820,S1A_IW_SLC__1SDV_20240217T214919_20240217T214946_052604_065D14_E820-SLC,12,32,72.49995051939678,12
S1A_IW_SLC__1SDV_20240205T214944_20240205T215011_052429_06572F_FD9D,S1A_IW_SLC__1SDV_20240205T214944_20240205T215011_052429_06572F_FD9D-SLC,S1A_IW_SLC__1SDV_20240217T214944_20240217T215011_052604_065D14_6D22,S1A_IW_SLC__1SDV_20240217T214944_20240217T215011_052604_065D14_6D22-SLC,12,32,116.20145037698602,12
S1A_IW_SLC__1SDV_20240205T215009_20240205T215036_052429_06572F_650E,S1A_IW_SLC__1SDV_20240205T215009_20240205T215036_052429_06572F_650E-SLC,S1A_IW_SLC__1SDV_20240217T215009_20240217T215036_052604_065D14_F7BD,S1A_IW_SLC__1SDV_20240217T215009_20240217T215036_052604_065D14_F7BD-SLC,12,32,76.80785039406862,12
S1A_IW_SLC__1SDV_20240205T215058_20240205T215126_052429_06572F_98DC,S1A_IW_SLC__1SDV_20240205T215058_20240205T215126_052429_06572F_98DC-SLC,S1A_IW_SLC__1SDV_20240217T215058_20240217T215126_052604_065D14_6D74,S1A_IW_SLC__1SDV_20240217T215058_20240217T215126_052604_065D14_6D74-SLC,12,32,80.92454729257906,12
S1A_IW_SLC__1SDV_20240205T215124_20240205T215151_052429_06572F_8E8B,S1A_IW_SLC__1SDV_20240205T215124_20240205T215151_052429_06572F_8E8B-SLC,S1A_IW_SLC__1SDV_20240217T215124_20240217T215151_052604_065D14_91A9,S1A_IW_SLC__1SDV_20240217T215124_20240217T215151_052604_065D14_91A9-SLC,12,32,122.07309895231882,12
S1A_IW_SLC__1SDV_20240205T215149_20240205T215216_052429_06572F_7FFC,S1A_IW_SLC__1SDV_20240205T215149_20240205T215216_052429_06572F_7FFC-SLC,S1A_IW_SLC__1SDV_20240217T215149_20240217T215216_052604_065D14_C823,S1A_IW_SLC__1SDV_20240217T215149_20240217T215216_052604_065D14_C823-SLC,12,32,84.83499779824861,12
S1A_IW_SLC__1SDV_20240205T215214_20240205T215241_052429_06572F_7709,S1A_IW_SLC__1SDV_20240205T215214_20240205T215241_052429_06572F_7709-SLC,S1A_IW_SLC__1SDV_20240217T215214_20240217T215241_052604_065D14_FDCA,S1A_IW_SLC__1SDV_20240217T215214_20240217T215241_052604_065D14_FDCA-SLC,12,32,124.81862034518613,12
S1A_IW_SLC__1SDV_20240217T214919_20240217T214946_052604_065D14_E820,S1A_IW_SLC__1SDV_20240217T214919_20240217T214946_052604_065D14_E820-SLC,S1A_IW_SLC__1SDV_20240229T214919_20240229T214946_052779_066314_2D2C,S1A_IW_SLC__1SDV_20240229T214919_20240229T214946_052779_066314_2D2C-SLC,12,32,86.03364737648361,12
S1A_IW_SLC__1SDV_20240217T214944_20240217T215011_052604_065D14_6D22,S1A_IW_SLC__1SDV_20240217T214944_20240217T215011_052604_065D14_6D22-SLC,S1A_IW_SLC__1SDV_20240229T214944_20240229T215011_052779_066314_6E41,S1A_IW_SLC__1SDV_20240229T214944_20240229T215011_052779_066314_6E41-SLC,12,32,110.30076348304178,12
S1A_IW_SLC__1SDV_20240217T215009_20240217T215036_052604_065D14_F7BD,S1A_IW_SLC__1SDV_20240217T215009_20240217T215036_052604_065D14_F7BD-SLC,S1A_IW_SLC__1SDV_20240229T215009_20240229T215036_052779_066314_D370,S1A_IW_SLC__1SDV_20240229T215009_20240229T215036_052779_066314_D370-SLC,12,32,87.86870738941177,12
S1A_IW_SLC__1SDV_20240217T215033_20240217T215100_052604_065D14_5ED0,S1A_IW_SLC__1SDV_20240217T215033_20240217T215100_052604_065D14_5ED0-SLC,S1A_IW_SLC__1SDV_20240229T215033_20240229T215100_052779_066314_E012,S1A_IW_SLC__1SDV_20240229T215033_20240229T215100_052779_066314_E012-SLC,12,32,111.75030717492565,12
S1A_IW_SLC__1SDV_20240217T215058_20240217T215126_052604_065D14_6D74,S1A_IW_SLC__1SDV_20240217T215058_20240217T215126_052604_065D14_6D74-SLC,S1A_IW_SLC__1SDV_20240229T215058_20240229T215126_052779_066314_B2F9,S1A_IW_SLC__1SDV_20240229T215058_20240229T215126_052779_066314_B2F9-SLC,12,32,89.56688977700689,12
S1A_IW_SLC__1SDV_20240217T215124_20240217T215151_052604_065D14_91A9,S1A_IW_SLC__1SDV_20240217T215124_20240217T215151_052604_065D14_91A9-SLC,S1A_IW_SLC__1SDV_20240229T215124_20240229T215151_052779_066314_9EF7,S1A_IW_SLC__1SDV_20240229T215124_20240229T215151_052779_066314_9EF7-SLC,12,32,113.06494050488345,12
S1A_IW_SLC__1SDV_20240217T215149_20240217T215216_052604_065D14_C823,S1A_IW_SLC__1SDV_20240217T215149_20240217T215216_052604_065D14_C823-SLC,S1A_IW_SLC__1SDV_20240229T215149_20240229T215216_052779_066314_D736,S1A_IW_SLC__1SDV_20240229T215149_20240229T215216_052779_066314_D736-SLC,12,32,91.11727671732908,12
S1A_IW_SLC__1SDV_20240217T215214_20240217T215241_052604_065D14_FDCA,S1A_IW_SLC__1SDV_20240217T215214_20240217T215241_052604_065D14_FDCA-SLC,S1A_IW_SLC__1SDV_20240229T215214_20240229T215241_052779_066314_D240,S1A_IW_SLC__1SDV_20240229T215214_20240229T215241_052779_066314_D240-SLC,12,32,114.2343598664207,12
S1A_IW_SLC__1SDV_20240217T215238_20240217T215306_052604_065D14_22B2,S1A_IW_SLC__1SDV_20240217T215238_20240217T215306_052604_065D14_22B2-SLC,S1A_IW_SLC__1SDV_20240229T215238_20240229T215305_052779_066314_77D8,S1A_IW_SLC__1SDV_20240229T215238_20240229T215305_052779_066314_77D8-SLC,12,32,92.51002812190877,12
S1A_IW_SLC__1SDV_20240229T214919_20240229T214946_052779_066314_2D2C,S1A_IW_SLC__1SDV_20240229T214919_20240229T214946_052779_066314_2D2C-SLC,S1A_IW_SLC__1SDV_20240312T214919_20240312T214946_052954_066908_CF5C,S1A_IW_SLC__1SDV_20240312T214919_20240312T214946_052954_066908_CF5C-SLC,12,32,100.5955734347795,12
S1A_IW_SLC__1SDV_20240229T214944_20240229T215011_052779_066314_6E41,S1A_IW_SLC__1SDV_20240229T214944_20240229T215011_052779_066314_6E41-SLC,S1A_IW_SLC__1SDV_20240312T214944_20240312T215011_052954_066908_D98E,S1A_IW_SLC__1SDV_20240312T214944_20240312T215011_052954_066908_D98E-SLC,12,32,76.17372605666039,12
S1A_IW_SLC__1SDV_20240229T215009_20240229T215036_052779_066314_D370,S1A_IW_SLC__1SDV_20240229T215009_20240229T215036_052779_066314_D370-SLC,S1A_IW_SLC__1SDV_20240312T215009_20240312T215036_052954_066908_07F7,S1A_IW_SLC__1SDV_20240312T215009_20240312T215036_052954_066908_07F7-SLC,12,32,102.76937011549377,12
S1A_IW_SLC__1SDV_20240229T215033_20240229T215100_052779_066314_E012,S1A_IW_SLC__1SDV_20240229T215033_20240229T215100_052779_066314_E012-SLC,S1A_IW_SLC__1SDV_20240312T215033_20240312T215100_052954_066908_9B84,S1A_IW_SLC__1SDV_20240312T215033_20240312T215100_052954_066908_9B84-SLC,12,32,78.94233154129961,12
S1A_IW_SLC__1SDV_20240229T215058_20240229T215126_052779_066314_B2F9,S1A_IW_SLC__1SDV_20240229T215058_20240229T215126_052779_066314_B2F9-SLC,S1A_IW_SLC__1SDV_20240312T215058_20240312T215126_052954_066908_4273,S1A_IW_SLC__1SDV_20240312T215058_20240312T215126_052954_066908_4273-SLC,12,32,104.86701795920034,12
S1A_IW_SLC__1SDV_20240229T215124_20240229T215151_052779_066314_9EF7,S1A_IW_SLC__1SDV_20240229T215124_20240229T215151_052779_066314_9EF7-SLC,S1A_IW_SLC__1SDV_20240312T215124_20240312T215151_052954_066908_7B11,S1A_IW_SLC__1SDV_20240312T215124_20240312T215151_052954_066908_7B11-SLC,12,32,81.60193685113823,12
S1A_IW_SLC__1SDV_20240229T215149_20240229T215216_052779_066314_D736,S1A_IW_SLC__1SDV_20240229T215149_20240229T215216_052779_066314_D736-SLC,S1A_IW_SLC__1SDV_20240312T215149_20240312T215216_052954_066908_3471,S1A_IW_SLC__1SDV_20240312T215149_20240312T215216_052954_066908_3471-SLC,12,32,106.8717443204364,12
S1A_IW_SLC__1SDV_20240229T215214_20240229T215241_052779_066314_D240,S1A_IW_SLC__1SDV_20240229T215214_20240229T215241_052779_066314_D240-SLC,S1A_IW_SLC__1SDV_20240312T215214_20240312T215241_052954_066908_5299,S1A_IW_SLC__1SDV_20240312T215214_20240312T215241_052954_066908_5299-SLC,12,32,84.13486951405737,12
S1A_IW_SLC__1SDV_20240229T215238_20240229T215305_052779_066314_77D8,S1A_IW_SLC__1SDV_20240229T215238_20240229T215305_052779_066314_77D8-SLC,S1A_IW_SLC__1SDV_20240312T215238_20240312T215306_052954_066908_8093,S1A_IW_SLC__1SDV_20240312T215238_20240312T215306_052954_066908_8093-SLC,12,32,108.76798676025865,12
S1A_IW_SLC__1SDV_20240312T214919_20240312T214946_052954_066908_CF5C,S1A_IW_SLC__1SDV_20240312T214919_20240312T214946_052954_066908_CF5C-SLC,S1A_IW_SLC__1SDV_20240324T214919_20240324T214946_053129_066F97_8E83,S1A_IW_SLC__1SDV_20240324T214919_20240324T214946_053129_066F97_8E83-SLC,12,32,78.9476758227995,12
S1A_IW_SLC__1SDV_20240312T214944_20240312T215011_052954_066908_D98E,S1A_IW_SLC__1SDV_20240312T214944_20240312T215011_052954_066908_D98E-SLC,S1A_IW_SLC__1SDV_20240324T214944_20240324T215011_053129_066F97_91C1,S1A_IW_SLC__1SDV_20240324T214944_20240324T215011_053129_066F97_91C1-SLC,12,32,41.34687993887196,12
S1A_IW_SLC__1SDV_20240312T215009_20240312T215036_052954_066908_07F7,S1A_IW_SLC__1SDV_20240312T215009_20240312T215036_052954_066908_07F7-SLC,S1A_IW_SLC__1SDV_20240324T215009_20240324T215036_053129_066F97_AE35,S1A_IW_SLC__1SDV_20240324T215009_20240324T215036_053129_066F97_AE35-SLC,12,32,81.8481241241978,12
S1A_IW_SLC__1SDV_20240312T215033_20240312T215100_052954_066908_9B84,S1A_IW_SLC__1SDV_20240312T215033_20240312T215100_052954_066908_9B84-SLC,S1A_IW_SLC__1SDV_20240324T215034_20240324T215101_053129_066F97_DEEE,S1A_IW_SLC__1SDV_20240324T215034_20240324T215101_053129_066F97_DEEE-SLC,12,32,45.71730229327725,12
S1A_IW_SLC__1SDV_20240312T215058_20240312T215126_052954_066908_4273,S1A_IW_SLC__1SDV_20240312T215058_20240312T215126_052954_066908_4273-SLC,S1A_IW_SLC__1SDV_20240324T215059_20240324T215126_053129_066F97_4595,S1A_IW_SLC__1SDV_20240324T215059_20240324T215126_053129_066F97_4595-SLC,12,32,84.8200056856407,12
S1A_IW_SLC__1SDV_20240312T215124_20240312T215151_052954_066908_7B11,S1A_IW_SLC__1SDV_20240312T215124_20240312T215151_052954_066908_7B11-SLC,S1A_IW_SLC__1SDV_20240324T215124_20240324T215151_053129_066F97_8886,S1A_IW_SLC__1SDV_20240324T215124_20240324T215151_053129_066F97_8886-SLC,12,32,50.045529069280185,12
S1A_IW_SLC__1SDV_20240312T215149_20240312T215216_052954_066908_3471,S1A_IW_SLC__1SDV_20240312T215149_20240312T215216_052954_066908_3471-SLC,S1A_IW_SLC__1SDV_20240324T215149_20240324T215216_053129_066F97_C331,S1A_IW_SLC__1SDV_20240324T215149_20240324T215216_053129_066F97_C331-SLC,12,32,87.83088218837939,12
S1A_IW_SLC__1SDV_20240312T215214_20240312T215241_052954_066908_5299,S1A_IW_SLC__1SDV_20240312T215214_20240312T215241_052954_066908_5299-SLC,S1A_IW_SLC__1SDV_20240324T215214_20240324T215241_053129_066F97_F8BE,S1A_IW_SLC__1SDV_20240324T215214_20240324T215241_053129_066F97_F8BE-SLC,12,32,54.297351895175765,12
S1A_IW_SLC__1SDV_20240312T215238_20240312T215306_052954_066908_8093,S1A_IW_SLC__1SDV_20240312T215238_20240312T215306_052954_066908_8093-SLC,S1A_IW_SLC__1SDV_20240324T215239_20240324T215306_053129_066F97_9D1F,S1A_IW_SLC__1SDV_20240324T215239_20240324T215306_053129_066F97_9D1F-SLC,12,32,90.85074611459045,12
S1A_IW_SLC__1SDV_20240324T214919_20240324T214946_053129_066F97_8E83,S1A_IW_SLC__1SDV_20240324T214919_20240324T214946_053129_066F97_8E83-SLC,S1A_IW_SLC__1SDV_20240417T214920_20240417T214947_053479_067D39_48A7,S1A_IW_SLC__1SDV_20240417T214920_20240417T214947_053479_067D39_48A7-SLC,24,32,67.31792777688723,24
