master_id,master_fileID,slave_id,slave_fileID,delta_days,track,perp_baseline,temp_baseline
S1A_IW_SLC__1SDV_20210114T102647_20210114T102714_036132_043C74_EB9A,S1A_IW_SLC__1SDV_20210114T102647_20210114T102714_036132_043C74_EB9A-SLC,S1A_IW_SLC__1SDV_20210126T102647_20210126T102714_036307_044286_0A33,S1A_IW_SLC__1SDV_20210126T102647_20210126T102714_036307_044286_0A33-SLC,12,10,27.30886201638407,12
S1A_IW_SLC__1SDV_20210103T110726_20210103T110753_035972_0436D8_BD1A,S1A_IW_SLC__1SDV_20210103T110726_20210103T110753_035972_0436D8_BD1A-SLC,S1A_IW_SLC__1SDV_20210115T110750_20210115T110819_036147_043CFC_986A,S1A_IW_SLC__1SDV_20210115T110750_20210115T110819_036147_043CFC_986A-SLC,12,25,193082.45967464804,12
S1A_IW_SLC__1SDV_20210103T110751_20210103T110820_035972_0436D8_EF1E,S1A_IW_SLC__1SDV_20210103T110751_20210103T110820_035972_0436D8_EF1E-SLC,S1A_IW_SLC__1SDV_20210127T110725_20210127T110752_036322_044313_0488,S1A_IW_SLC__1SDV_20210127T110725_20210127T110752_036322_044313_0488-SLC,23,25,193091.76984376466,23
S1A_IW_SLC__1SDV_20210115T110725_20210115T110752_036147_043CFC_BEC3,S1A_IW_SLC__1SDV_20210115T110725_20210115T110752_036147_043CFC_BEC3-SLC,S1A_IW_SLC__1SDV_20210127T110725_20210127T110752_036322_044313_0488,S1A_IW_SLC__1SDV_20210127T110725_20210127T110752_036322_044313_0488-SLC,12,25,1.2048550081140075,12
S1A_IW_SLC__1SDV_20210115T110750_20210115T110819_036147_043CFC_986A,S1A_IW_SLC__1SDV_20210115T110750_20210115T110819_036147_043CFC_986A-SLC,S1A_IW_SLC__1SDV_20210127T110750_20210127T110819_036322_044313_AA7A,S1A_IW_SLC__1SDV_20210127T110750_20210127T110819_036322_044313_AA7A-SLC,12,25,13.382650825106714,12
S1A_IW_SLC__1SDV_20210103T214904_20210103T214931_035979_04370E_ADA5,S1A_IW_SLC__1SDV_20210103T214904_20210103T214931_035979_04370E_ADA5-SLC,S1A_IW_SLC__1SDV_20210115T214904_20210115T214931_036154_043D32_A14A,S1A_IW_SLC__1SDV_20210115T214904_20210115T214931_036154_043D32_A14A-SLC,12,32,38.02067662173493,12
S1A_IW_SLC__1SDV_20210103T214929_20210103T214956_035979_04370E_95C0,S1A_IW_SLC__1SDV_20210103T214929_20210103T214956_035979_04370E_95C0-SLC,S1A_IW_SLC__1SDV_20210115T214953_20210115T215020_036154_043D32_7992,S1A_IW_SLC__1SDV_20210115T214953_20210115T215020_036154_043D32_7992-SLC,12,32,193541.11478486948,12
S1A_IW_SLC__1SDV_20210103T214954_20210103T215021_035979_04370E_C0C6,S1A_IW_SLC__1SDV_20210103T214954_20210103T215021_035979_04370E_C0C6-SLC,S1A_IW_SLC__1SDV_20210115T215018_20210115T215045_036154_043D32_912D,S1A_IW_SLC__1SDV_20210115T215018_20210115T215045_036154_043D32_912D-SLC,12,32,186414.0489471552,12
S1A_IW_SLC__1SDV_20210103T215019_20210103T215046_035979_04370E_234D,S1A_IW_SLC__1SDV_20210103T215019_20210103T215046_035979_04370E_234D-SLC,S1A_IW_SLC__1SDV_20210115T215043_20210115T215111_036154_043D32_C137,S1A_IW_SLC__1SDV_20210115T215043_20210115T215111_036154_043D32_C137-SLC,12,32,193531.0576586611,12
S1A_IW_SLC__1SDV_20210103T215043_20210103T215111_035979_04370E_C461,S1A_IW_SLC__1SDV_20210103T215043_20210103T215111_035979_04370E_C461-SLC,S1A_IW_SLC__1SDV_20210115T215043_20210115T215111_036154_043D32_C137,S1A_IW_SLC__1SDV_20210115T215043_20210115T215111_036154_043D32_C137-SLC,12,32,33.654623317561665,12
S1A_IW_SLC__1SDV_20210103T215109_20210103T215136_035979_04370E_0198,S1A_IW_SLC__1SDV_20210103T215109_20210103T215136_035979_04370E_0198-SLC,S1A_IW_SLC__1SDV_20210115T215109_20210115T215136_036154_043D32_2AB4,S1A_IW_SLC__1SDV_20210115T215109_20210115T215136_036154_043D32_2AB4-SLC,12,32,43.14579549427067,12
S1A_IW_SLC__1SDV_20210103T215134_20210103T215201_035979_04370E_6C00,S1A_IW_SLC__1SDV_20210103T215134_20210103T215201_035979_04370E_6C00-SLC,S1A_IW_SLC__1SDV_20210115T215158_20210115T215225_036154_043D32_46AF,S1A_IW_SLC__1SDV_20210115T215158_20210115T215225_036154_043D32_46AF-SLC,12,32,186387.90914322512,12
S1A_IW_SLC__1SDV_20210103T215159_20210103T215226_035979_04370E_1096,S1A_IW_SLC__1SDV_20210103T215159_20210103T215226_035979_04370E_1096-SLC,S1A_IW_SLC__1SDV_20210115T215223_20210115T215250_036154_043D32_1F1D,S1A_IW_SLC__1SDV_20210115T215223_20210115T215250_036154_043D32_1F1D-SLC,12,32,193500.53124050295,12
S1A_IW_SLC__1SDV_20210103T215224_20210103T215251_035979_04370E_73D6,S1A_IW_SLC__1SDV_20210103T215224_20210103T215251_035979_04370E_73D6-SLC,S1A_IW_SLC__1SDV_20210127T214903_20210127T214930_036329_04434B_F7F4,S1A_IW_SLC__1SDV_20210127T214903_20210127T214930_036329_04434B_F7F4-SLC,23,32,1516514.1287705037,23
S1A_IW_SLC__1SDV_20210115T214904_20210115T214931_036154_043D32_A14A,S1A_IW_SLC__1SDV_20210115T214904_20210115T214931_036154_043D32_A14A-SLC,S1A_IW_SLC__1SDV_20210127T214928_20210127T214955_036329_04434B_36F1,S1A_IW_SLC__1SDV_20210127T214928_20210127T214955_036329_04434B_36F1-SLC,12,32,186411.13004046338,12
S1A_IW_SLC__1SDV_20210115T214928_20210115T214955_036154_043D32_23EF,S1A_IW_SLC__1SDV_20210115T214928_20210115T214955_036154_043D32_23EF-SLC,S1A_IW_SLC__1SDV_20210127T214928_20210127T214955_036329_04434B_36F1,S1A_IW_SLC__1SDV_20210127T214928_20210127T214955_036329_04434B_36F1-SLC,12,32,25.04821713150006,12
S1A_IW_SLC__1SDV_20210115T214953_20210115T215020_036154_043D32_7992,S1A_IW_SLC__1SDV_20210115T214953_20210115T215020_036154_043D32_7992-SLC,S1A_IW_SLC__1SDV_20210127T214953_20210127T215020_036329_04434B_141C,S1A_IW_SLC__1SDV_20210127T214953_20210127T215020_036329_04434B_141C-SLC,12,32,14.640461739937905,12
S1A_IW_SLC__1SDV_20210115T215018_20210115T215045_036154_043D32_912D,S1A_IW_SLC__1SDV_20210115T215018_20210115T215045_036154_043D32_912D-SLC,S1A_IW_SLC__1SDV_20210127T215018_20210127T215045_036329_04434B_B55F,S1A_IW_SLC__1SDV_20210127T215018_20210127T215045_036329_04434B_B55F-SLC,12,32,22.48213296398776,12
S1A_IW_SLC__1SDV_20210115T215043_20210115T215111_036154_043D32_C137,S1A_IW_SLC__1SDV_20210115T215043_20210115T215111_036154_043D32_C137-SLC,S1A_IW_SLC__1SDV_20210127T215043_20210127T215110_036329_04434B_1D39,S1A_IW_SLC__1SDV_20210127T215043_20210127T215110_036329_04434B_1D39-SLC,12,32,11.15366931990873,12
S1A_IW_SLC__1SDV_20210115T215109_20210115T215136_036154_043D32_2AB4,S1A_IW_SLC__1SDV_20210115T215109_20210115T215136_036154_043D32_2AB4-SLC,S1A_IW_SLC__1SDV_20210127T215133_20210127T215200_036329_04434B_03FB,S1A_IW_SLC__1SDV_20210127T215133_20210127T215200_036329_04434B_03FB-SLC,12,32,193484.44405152524,12
S1A_IW_SLC__1SDV_20210115T215133_20210115T215201_036154_043D32_63A3,S1A_IW_SLC__1SDV_20210115T215133_20210115T215201_036154_043D32_63A3-SLC,S1A_IW_SLC__1SDV_20210127T215133_20210127T215200_036329_04434B_03FB,S1A_IW_SLC__1SDV_20210127T215133_20210127T215200_036329_04434B_03FB-SLC,12,32,8.635099427676883,12
S1A_IW_SLC__1SDV_20210115T215158_20210115T215225_036154_043D32_46AF,S1A_IW_SLC__1SDV_20210115T215158_20210115T215225_036154_043D32_46AF-SLC,S1A_IW_SLC__1SDV_20210127T215158_20210127T215225_036329_04434B_EF1A,S1A_IW_SLC__1SDV_20210127T215158_20210127T215225_036329_04434B_EF1A-SLC,12,32,19.489371114482253,12
S1A_IW_SLC__1SDV_20210115T215223_20210115T215250_036154_043D32_1F1D,S1A_IW_SLC__1SDV_20210115T215223_20210115T215250_036154_043D32_1F1D-SLC,S1A_IW_SLC__1SDV_20210127T215223_20210127T215250_036329_04434B_63BE,S1A_IW_SLC__1SDV_20210127T215223_20210127T215250_036329_04434B_63BE-SLC,12,32,8.091259792670371,12
S1A_IW_SLC__1SDV_20210104T223058_20210104T223128_035994_043783_68FB,S1A_IW_SLC__1SDV_20210104T223058_20210104T223128_035994_043783_68FB-SLC,S1A_IW_SLC__1SDV_20210116T223125_20210116T223153_036169_043DA9_9957,S1A_IW_SLC__1SDV_20210116T223125_20210116T223153_036169_043DA9_9957-SLC,12,47,227972.14892908852,12
S1A_IW_SLC__1SDV_20210104T223125_20210104T223153_035994_043783_08A0,S1A_IW_SLC__1SDV_20210104T223125_20210104T223153_035994_043783_08A0-SLC,S1A_IW_SLC__1SDV_20210116T223125_20210116T223153_036169_043DA9_9957,S1A_IW_SLC__1SDV_20210116T223125_20210116T223153_036169_043DA9_9957-SLC,12,47,34662.04123478072,12
S1A_IW_SLC__1SDV_20210104T223151_20210104T223218_035994_043783_3987,S1A_IW_SLC__1SDV_20210104T223151_20210104T223218_035994_043783_3987-SLC,S1A_IW_SLC__1SDV_20210116T223151_20210116T223218_036169_043DA9_F1DF,S1A_IW_SLC__1SDV_20210116T223151_20210116T223218_036169_043DA9_F1DF-SLC,12,47,41313.65439215814,12
S1A_IW_SLC__1SDV_20210104T223216_20210104T223243_035994_043783_6B65,S1A_IW_SLC__1SDV_20210104T223216_20210104T223243_035994_043783_6B65-SLC,S1A_IW_SLC__1SDV_20210116T223216_20210116T223228_036169_043DA9_0039,S1A_IW_SLC__1SDV_20210116T223216_20210116T223228_036169_043DA9_0039-SLC,12,47,75923.08157942041,12
